family_id,device_name,device_mac,resample_at,resample_at_utc,event_seq,acvl,resample_acvl,resample_acvl_increment,01_744DBD2A408C_rssi,02_744DBD2A4C34_rssi,04_744DBD2A4BF8_rssi,05_744DBD2A4C0C_rssi,07_744DBD2A40BC_rssi,08_2462ABC02780_rssi,09_744DBD2A4C20_rssi,10_744DBD2A4C00_rssi,12_744DBD2A4BE4_rssi,13_2462ABC1C7E0_rssi
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372467,2025/03/19 08:21:07,21468,16411834,16411866.32,18.07,,-69.40,,,,,-45.84,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372468,2025/03/19 08:21:08,21469,16411916,16411884.39,18.07,,-69.07,,,,,-45.17,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372469,2025/03/19 08:21:09,21469,16411916,16411902.45,18.07,,-68.74,,-77.00,,,-44.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372470,2025/03/19 08:21:10,21469,16411916,16411950.48,48.03,,-68.41,,-76.78,,,-45.19,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372471,2025/03/19 08:21:11,21470,16412119,16412088.38,137.91,,-68.00,,-75.88,,,-51.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372472,2025/03/19 08:21:12,21470,16412119,16412194.32,105.94,,-66.70,,-74.98,,,-47.87,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372473,2025/03/19 08:21:13,21471,16412408,16412291.14,96.82,,-65.02,,-74.08,,,-43.85,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372474,2025/03/19 08:21:14,21471,16412408,16412387.96,96.82,,-63.00,,-73.00,,,-39.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372475,2025/03/19 08:21:15,21471,16412408,16412463.42,75.46,,-64.58,,,,,-40.58,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372476,2025/03/19 08:21:16,21472,16412619,16412533.31,69.89,,-66.56,,,,,-42.57,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372477,2025/03/19 08:21:17,21472,16412619,16412603.20,69.89,,-69.00,,,,,-44.57,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372478,2025/03/19 08:21:18,21472,16412619,16412683.69,80.49,,-68.74,,,,,-46.56,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372479,2025/03/19 08:21:19,21473,16412870,16412767.28,83.58,,-68.41,,,,,-48.55,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372480,2025/03/19 08:21:20,21473,16412870,16412850.86,83.58,,-68.00,,,,,-51.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372481,2025/03/19 08:21:21,21473,16412870,16412870.00,19.14,,-68.00,,,,,-50.49,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372482,2025/03/19 08:21:22,21474,16412870,16412870.00,0.00,,-68.00,,,,,-49.82,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372483,2025/03/19 08:21:23,21474,16412870,16412870.00,0.00,,-68.00,,,,,-49.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372484,2025/03/19 08:21:24,21474,16412870,16412875.36,5.36,,-68.00,,,,,-50.79,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372485,2025/03/19 08:21:25,21475,16412891,16412882.34,6.98,,-68.00,,,,,-53.11,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372486,2025/03/19 08:21:26,21475,16412891,16412889.32,6.98,,-68.00,,,,,-56.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372487,2025/03/19 08:21:27,21475,16412891,16412899.10,9.78,,-68.00,,,,,-54.48,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372488,2025/03/19 08:21:28,21476,16412923,16412909.76,10.66,,-68.00,,,,,-52.48,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372489,2025/03/19 08:21:29,21476,16412923,16412920.42,10.66,,-68.00,,,,,-50.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372490,2025/03/19 08:21:30,21476,16412923,16412926.78,6.36,,-69.51,,,,,-52.52,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372491,2025/03/19 08:21:31,21477,16412938,16412931.77,4.99,,-71.51,,,,,-55.85,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372492,2025/03/19 08:21:32,21477,16412938,16412936.76,4.99,,-74.00,,,,,-60.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372493,2025/03/19 08:21:33,21477,16412938,16412964.44,27.68,,-74.17,,,,,-57.52,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372494,2025/03/19 08:21:34,21477,16412938,16412999.60,35.16,,-74.38,,,,,-54.23,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372495,2025/03/19 08:21:35,21478,16413098,16413034.75,35.16,,-74.60,,,,,-50.93,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372496,2025/03/19 08:21:36,21478,16413098,16413069.91,35.16,,-75.00,,,,,-45.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372497,2025/03/19 08:21:37,21478,16413098,16413146.90,76.99,,-74.98,,,,,-47.76,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372498,2025/03/19 08:21:38,21479,16413452,16413390.20,243.30,,-74.90,,,,,-65.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372499,2025/03/19 08:21:39,21479,16413452,16413477.08,86.88,,-74.82,,,,,-64.13,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372500,2025/03/19 08:21:40,21479,16413452,16413510.70,33.62,,-74.73,,,,,-62.97,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372501,2025/03/19 08:21:41,21479,16413452,16413544.33,33.62,,-74.65,,,,,-61.80,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372502,2025/03/19 08:21:42,21481,16413654,16413577.95,33.62,,-74.57,,,,,-60.64,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372503,2025/03/19 08:21:43,21481,16413654,16413611.57,33.62,,-74.48,,,,,-59.47,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372504,2025/03/19 08:21:44,21481,16413654,16413645.19,33.62,,-74.40,,,,,-58.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372505,2025/03/19 08:21:45,21481,16413654,16413661.78,16.59,,-74.32,,,,,-56.54,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372506,2025/03/19 08:21:46,21481,16413654,16413672.31,10.54,,-74.23,,,,,-54.57,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372507,2025/03/19 08:21:47,21482,16413702,16413682.85,10.54,,-74.15,,,,,-52.59,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372508,2025/03/19 08:21:48,21482,16413702,16413693.39,10.54,,-74.00,,,,,-49.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372509,2025/03/19 08:21:49,21482,16413702,16413714.50,21.11,,-73.87,,,,,-49.38,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372510,2025/03/19 08:21:50,21483,16413801,16413782.83,68.32,,-73.00,,,,,-52.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372511,2025/03/19 08:21:51,21483,16413801,16413825.14,42.31,,-72.76,,,,,-52.16,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372512,2025/03/19 08:21:52,21483,16413801,16413858.03,32.89,,-72.42,,,,,-52.38,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372513,2025/03/19 08:21:53,21484,16413951,16413890.91,32.89,,-72.09,,,,,-52.60,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372514,2025/03/19 08:21:54,21484,16413951,16413923.80,32.89,,-71.76,,,,,-53.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372515,2025/03/19 08:21:55,21484,16413951,16413983.64,59.84,,-71.42,,,,,-52.64,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372516,2025/03/19 08:21:56,21485,16414224,16414172.31,188.67,,-71.00,,,,,-50.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372517,2025/03/19 08:21:57,21485,16414224,16414261.68,89.37,,-70.76,,,,,-50.48,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372518,2025/03/19 08:21:58,21486,16414380,16414313.57,51.90,,-70.43,,,,,-51.15,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372519,2025/03/19 08:21:59,21486,16414380,16414365.47,51.90,,-70.00,,,,,-52.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372520,2025/03/19 08:22:00,21486,16414380,16414404.79,39.32,,-70.63,,,,,-52.32,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372521,2025/03/19 08:22:01,21486,16414380,16414439.22,34.43,,-71.51,,,,,-52.75,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372522,2025/03/19 08:22:02,21487,16414537,16414473.65,34.43,,-72.39,,,,,-53.19,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372523,2025/03/19 08:22:03,21487,16414537,16414508.08,34.43,,-74.00,,,,,-54.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372524,2025/03/19 08:22:04,21487,16414537,16414589.78,81.70,,-73.67,,,,,-52.89,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372525,2025/03/19 08:22:05,21488,16415014,16414919.66,329.88,,-71.00,,,,,-44.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372526,2025/03/19 08:22:06,21488,16415014,16415038.12,118.46,,-70.05,,,,,-44.47,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372527,2025/03/19 08:22:07,21488,16415014,16415071.90,33.78,,-68.72,,,,,-45.13,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372528,2025/03/19 08:22:08,21489,16415168,16415105.68,33.78,,-67.39,,,,,-45.79,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372529,2025/03/19 08:22:09,21489,16415168,16415139.46,33.78,,-66.05,,,,,-47.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372530,2025/03/19 08:22:10,21489,16415168,16415203.00,63.55,,-64.72,,,,,-47.86,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372531,2025/03/19 08:22:11,21490,16415495,16415428.83,225.83,,-63.00,,,,,-55.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372532,2025/03/19 08:22:12,21490,16415495,16415534.87,106.04,,-64.22,,,,,-55.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372533,2025/03/19 08:22:13,21490,16415495,16415591.27,56.40,,-65.94,,,,,-55.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372534,2025/03/19 08:22:14,21491,16415752,16415647.67,56.40,,-67.66,,,,,-55.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372535,2025/03/19 08:22:15,21491,16415752,16415704.06,56.40,,-69.38,,,,,-55.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372536,2025/03/19 08:22:16,21491,16415752,16415757.60,53.54,,-71.10,,,,,-55.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372537,2025/03/19 08:22:17,21491,16415752,16415794.93,37.33,,-72.82,,,,,-55.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372538,2025/03/19 08:22:18,21492,16415864,16415832.27,37.33,,-76.00,,,,,-55.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372539,2025/03/19 08:22:19,21492,16415864,16415874.23,41.96,,-75.55,,,,,-54.70,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372540,2025/03/19 08:22:20,21492,16415864,16415942.40,68.17,,-72.56,,,,,-52.71,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372541,2025/03/19 08:22:21,21493,16416069,16416010.57,68.17,,-67.00,,,,,-50.71,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372542,2025/03/19 08:22:22,21493,16416069,16416075.80,65.22,,-67.00,,,,,-48.72,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372543,2025/03/19 08:22:23,21493,16416069,16416123.34,47.54,,-67.00,,,,,-46.72,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372544,2025/03/19 08:22:24,21494,16416212,16416170.88,47.54,,-67.00,,,,,-43.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372545,2025/03/19 08:22:25,21494,16416212,16416229.12,58.24,,-67.19,,,,,-43.75,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372546,2025/03/19 08:22:26,21495,16416395,16416355.94,126.82,,-69.00,,,,,-51.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372547,2025/03/19 08:22:27,21495,16416395,16416402.28,46.34,,-69.15,,,,,-52.21,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372548,2025/03/19 08:22:28,21495,16416395,16416412.79,10.52,,-69.37,,,,,-53.97,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372549,2025/03/19 08:22:29,21496,16416443,16416423.31,10.52,,-69.59,,,,,-55.72,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372550,2025/03/19 08:22:30,21496,16416443,16416433.83,10.52,,-70.00,,,,,-59.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372551,2025/03/19 08:22:31,21496,16416443,16416443.00,9.17,,-70.18,,,,,-58.56,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372552,2025/03/19 08:22:32,21497,16416443,16416443.00,0.00,,-72.00,,,,,-54.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372553,2025/03/19 08:22:33,21497,16416443,16416456.35,13.35,,-72.15,,,,,-54.83,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372554,2025/03/19 08:22:34,21497,16416443,16416475.88,19.52,,-72.37,,,,,-56.05,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372555,2025/03/19 08:22:35,21497,16416443,16416495.40,19.52,,-72.60,,,,,-57.27,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372556,2025/03/19 08:22:36,21497,16416443,16416514.92,19.52,,-72.82,,,,,-58.50,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372557,2025/03/19 08:22:37,21500,16416619,16416534.45,19.52,,-73.04,,,,,-59.72,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372558,2025/03/19 08:22:38,21500,16416619,16416553.97,19.52,,-73.26,,,,,-60.94,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372559,2025/03/19 08:22:39,21500,16416619,16416573.49,19.52,,-73.48,,,,,-62.16,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372560,2025/03/19 08:22:40,21500,16416619,16416593.01,19.52,,-73.70,,,,,-63.38,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372561,2025/03/19 08:22:41,21500,16416619,16416612.54,19.52,,-74.00,,,,,-65.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372562,2025/03/19 08:22:42,21500,16416619,16416652.28,39.74,,-74.27,,,,,-63.53,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372563,2025/03/19 08:22:43,21500,16416619,16416702.03,49.75,,-74.66,,,,,-61.34,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372564,2025/03/19 08:22:44,21501,16416846,16416751.78,49.75,,-75.06,,,,,-59.15,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372565,2025/03/19 08:22:45,21501,16416846,16416801.53,49.75,,-75.46,,,,,-55.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372566,2025/03/19 08:22:46,21501,16416846,16416864.65,63.12,,-75.85,,,,,-54.96,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372567,2025/03/19 08:22:47,21501,16416846,16417040.59,175.94,,-76.25,,,,,-54.63,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372568,2025/03/19 08:22:48,21502,16417374,16417216.53,175.94,,-77.00,,-81.00,,,-54.30,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372569,2025/03/19 08:22:49,21502,16417374,16417381.45,164.92,,-76.97,,,,,-53.97,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372570,2025/03/19 08:22:50,21502,16417374,16417452.40,70.95,,-76.63,,,,,-53.63,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372571,2025/03/19 08:22:51,21503,16417587,16417523.36,70.95,,-76.00,,,,,-53.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372572,2025/03/19 08:22:52,21503,16417587,16417587.92,64.57,,-75.97,,,,,-53.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372573,2025/03/19 08:22:53,21504,16417600,16417596.89,8.97,,-75.63,,,,,-53.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372574,2025/03/19 08:22:54,21504,16417600,16417602.15,5.26,,-75.30,,,,,-53.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372575,2025/03/19 08:22:55,21504,16417600,16417605.44,3.29,,-74.97,,,,,-53.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372576,2025/03/19 08:22:56,21505,16417615,16417608.72,3.29,,-74.64,,,,,-53.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372577,2025/03/19 08:22:57,21505,16417615,16417612.01,3.29,,-74.00,,,,,-53.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372578,2025/03/19 08:22:58,21505,16417615,16417615.00,2.99,,-74.06,,,,,-52.94,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372579,2025/03/19 08:22:59,21506,16417615,16417615.00,0.00,,-75.00,,,,,-52.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372580,2025/03/19 08:23:00,21506,16417615,16417652.86,37.86,,-74.79,,,,,-52.21,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372581,2025/03/19 08:23:01,21506,16417615,16417711.55,58.69,,-74.45,,,,,-52.55,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372582,2025/03/19 08:23:02,21506,16417615,16417770.24,58.69,,-74.12,,,,,-52.88,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372583,2025/03/19 08:23:03,21506,16417615,16417828.94,58.69,,-73.79,,,,,-53.21,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372584,2025/03/19 08:23:04,21509,16418144,16417887.63,58.69,,-73.45,,,,,-53.55,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372585,2025/03/19 08:23:05,21509,16418144,16417946.32,58.69,,-73.12,,,,,-53.88,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372586,2025/03/19 08:23:06,21509,16418144,16418005.01,58.69,,-72.79,,,,,-54.21,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372587,2025/03/19 08:23:07,21509,16418144,16418063.71,58.69,,-72.46,,,,,-54.54,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372588,2025/03/19 08:23:08,21509,16418144,16418122.40,58.69,,-72.00,,,,,-55.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372589,2025/03/19 08:23:09,21509,16418144,16418150.11,27.71,,-71.58,,,,,-54.79,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372590,2025/03/19 08:23:10,21510,16418173,16418159.78,9.67,,-70.91,,,,,-54.46,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372591,2025/03/19 08:23:11,21510,16418173,16418169.44,9.67,,-70.00,,,,,-54.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372592,2025/03/19 08:23:12,21510,16418173,16418176.19,6.75,,-70.69,,,,,-54.42,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372593,2025/03/19 08:23:13,21510,16418173,16418181.23,5.04,,-71.79,,,,,-55.09,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372594,2025/03/19 08:23:14,21511,16418196,16418186.28,5.04,,-72.89,,,,,-55.75,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372595,2025/03/19 08:23:15,21511,16418196,16418191.32,5.04,,-75.00,,,,,-56.42,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372596,2025/03/19 08:23:16,21511,16418196,16418196.15,4.83,,,,,,,-57.08,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372597,2025/03/19 08:23:17,21511,16418196,16418198.17,2.02,,,,,,,-57.75,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372598,2025/03/19 08:23:18,21511,16418196,16418200.18,2.02,,,,,,,-58.41,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372599,2025/03/19 08:23:19,21513,16418205,16418202.20,2.02,,,,,,,-59.08,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372600,2025/03/19 08:23:20,21513,16418205,16418204.22,2.02,,,,,,,-60.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372601,2025/03/19 08:23:21,21513,16418205,16418220.72,16.49,,,,,,,-60.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372602,2025/03/19 08:23:22,21513,16418205,16418246.23,25.51,,,,,,,-60.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372603,2025/03/19 08:23:23,21513,16418205,16418271.74,25.51,,,,,,,-60.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372604,2025/03/19 08:23:24,21513,16418205,16418297.26,25.51,,,,,,,-60.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372605,2025/03/19 08:23:25,21516,16418435,16418322.77,25.51,,,,,,,-60.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372606,2025/03/19 08:23:26,21516,16418435,16418348.28,25.51,,,,,,,-60.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372607,2025/03/19 08:23:27,21516,16418435,16418373.79,25.51,,,,,,,-60.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372608,2025/03/19 08:23:28,21516,16418435,16418399.31,25.51,,,,,,,-60.00,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372609,2025/03/19 08:23:29,21516,16418435,16418424.82,25.51,,,,,,,-60.00,,,
