family_id,device_name,device_mac,sample_at_ms,sample_at_utc,sample_at_source,sample_at_station,event_seq,seq_diff,acvl,cvl_increment,xyz_count,ref_station_id,ref_scanned_at_ms,01_744DBD2A408C_rssi,02_744DBD2A4C34_rssi,04_744DBD2A4BF8_rssi,05_744DBD2A4C0C_rssi,07_744DBD2A40BC_rssi,08_2462ABC02780_rssi,09_744DBD2A4C20_rssi,10_744DBD2A4C00_rssi,12_744DBD2A4BE4_rssi,13_2462ABC1C7E0_rssi
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371795258,2025/03/19 08:09:55.258,1,,21250,1,16395638,0,1,T4-744DBD2A4C20,1742371795258,,,,,,,-66,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371798262,2025/03/19 08:09:58.262,1,,21251,1,16395638,0,1,T4-744DBD2A4C34,1742371798262,,-74,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371804275,2025/03/19 08:10:04.275,1,,21253,2,16395663,25,1,T4-744DBD2A4C20,1742371804275,,,,,,,-69,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371807277,2025/03/19 08:10:07.277,1,,21254,1,16396013,350,1,T4-744DBD2A4C20,1742371807277,,,,,,,-50,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371814840,2025/03/19 08:10:14.840,1,,21256,2,16396266,253,5,T4-744DBD2A4C20,1742371814840,,,,,,,-61,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371816290,2025/03/19 08:10:16.290,1,,21257,1,16396266,0,1,T4-744DBD2A4C34,1742371816290,,-69,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371822305,2025/03/19 08:10:22.305,1,,21259,2,16396472,206,1,T4-744DBD2A4C20,1742371822305,,,,,,,-50,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371826857,2025/03/19 08:10:26.857,1,,21260,1,16396623,151,5,T4-744DBD2A4C20,1742371826857,,-74,,,,,-51,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371828309,2025/03/19 08:10:28.309,1,,21261,1,16397053,430,5,T4-744DBD2A4C20,1742371828309,,-71,,,,,-55,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371832865,2025/03/19 08:10:32.865,1,,21262,1,16397136,83,5,T4-744DBD2A4C20,1742371832865,,,,,,,-56,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371835872,2025/03/19 08:10:35.872,1,,21263,1,16397136,0,3,T4-744DBD2A4C34,1742371835872,,-70,,,,,-63,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371837321,2025/03/19 08:10:37.321,1,,21264,1,16397300,164,1,T4-744DBD2A4C20,1742371837321,,,,,,,-58,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371841880,2025/03/19 08:10:41.880,1,,21265,1,16397508,208,5,T4-744DBD2A4C34,1742371841880,,-75,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371843328,2025/03/19 08:10:43.328,1,,21266,1,16397508,0,3,T4-744DBD2A4C34,1742371843328,,-70,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371849339,2025/03/19 08:10:49.339,1,,21268,2,16397508,0,1,T4-744DBD2A4C34,1742371849339,,-74,,,,,-66,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371852345,2025/03/19 08:10:52.345,1,,21269,1,16397508,0,1,T4-744DBD2A4C34,1742371852345,,-74,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371859913,2025/03/19 08:10:59.913,1,,21271,2,16397940,432,3,T4-744DBD2A4C20,1742371859913,,-72,,,,,-68,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371861363,2025/03/19 08:11:01.363,1,,21272,1,16398044,104,5,T4-744DBD2A4C20,1742371861363,,,,,,,-57,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371865923,2025/03/19 08:11:05.923,1,,21273,1,16398134,90,5,T4-744DBD2A4C20,1742371865923,,-71,,,,,-53,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371867367,2025/03/19 08:11:07.367,1,,21274,1,16398134,0,4,T4-744DBD2A4C34,1742371867367,,-69,,,,,-44,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371870373,2025/03/19 08:11:10.373,1,,21275,1,16398258,124,1,T4-744DBD2A4C34,1742371870373,,-65,,,,,-46,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371877918,2025/03/19 08:11:17.918,1,,21277,2,16398655,397,5,T4-744DBD2A4C0C,1742371877918,,,,-83,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371879383,2025/03/19 08:11:19.383,1,,21278,1,16398811,156,5,T4-744DBD2A4C34,1742371879383,,-79,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371885390,2025/03/19 08:11:25.390,1,,21280,2,16399383,572,5,T4-744DBD2A4C34,1742371885390,,-67,,,,,-52,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371888396,2025/03/19 08:11:28.396,1,,21281,1,16399454,71,5,T4-744DBD2A4C20,1742371888396,,,,,,,-51,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371894403,2025/03/19 08:11:34.403,1,,21283,2,16399744,290,5,T4-744DBD2A4C34,1742371894403,,-71,,,,,-68,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371900409,2025/03/19 08:11:40.409,1,,21285,2,16400110,366,5,T4-744DBD2A4C34,1742371900409,,-74,,,,,-52,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371903413,2025/03/19 08:11:43.413,1,,21286,1,16400287,177,5,T4-744DBD2A4C20,1742371903413,,-74,,,,,-53,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371906418,2025/03/19 08:11:46.418,1,,21287,1,16400687,400,5,T4-744DBD2A4C34,1742371906418,,-65,,,,,-55,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371910976,2025/03/19 08:11:50.976,1,,21288,1,16400801,114,5,T4-744DBD2A4C34,1742371910976,,-74,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371912404,2025/03/19 08:11:52.404,1,,21289,1,16401037,236,5,T4-744DBD2A4C0C,1742371912404,,-73,,-80,,,-53,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371916981,2025/03/19 08:11:56.981,1,,21290,1,16401190,153,5,T4-744DBD2A4C20,1742371916981,,,,,,,-61,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371918429,2025/03/19 08:11:58.429,1,,21291,1,16401244,54,5,T4-744DBD2A4C34,1742371918429,,-74,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371922986,2025/03/19 08:12:02.986,1,,21292,1,16401405,161,3,T4-744DBD2A4C34,1742371922986,,-65,,,,,-59,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371924437,2025/03/19 08:12:04.437,1,,21293,1,16401405,0,5,T4-744DBD2A4C34,1742371924437,,-79,,,,,-54,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371930447,2025/03/19 08:12:10.447,1,,21295,2,16401405,0,1,T4-744DBD2A4C34,1742371930447,,-78,,,,,-58,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371933454,2025/03/19 08:12:13.454,1,,21296,1,16401405,0,1,T4-744DBD2A4C34,1742371933454,,-65,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371936461,2025/03/19 08:12:16.461,1,,21297,1,16401405,0,1,T4-744DBD2A4C20,1742371936461,,,,,,,-60,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371939464,2025/03/19 08:12:19.464,1,,21298,1,16401405,0,1,T4-744DBD2A4C34,1742371939464,,-78,,,,,-55,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371942472,2025/03/19 08:12:22.472,1,,21299,1,16401405,0,1,T4-744DBD2A4C20,1742371942472,,,,,,,-65,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371945474,2025/03/19 08:12:25.474,1,,21300,1,16401423,18,1,T4-744DBD2A4C34,1742371945474,,-69,,,,,-56,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371948478,2025/03/19 08:12:28.478,1,,21301,1,16401591,168,2,T4-744DBD2A4C34,1742371948478,,-74,,,,,-57,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371951484,2025/03/19 08:12:31.484,1,,21302,1,16401591,0,5,T4-744DBD2A4C34,1742371951484,,-73,,,,,-55,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371957494,2025/03/19 08:12:37.494,1,,21304,2,16401591,0,1,T4-744DBD2A4C20,1742371957494,,,,,,,-62,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371963505,2025/03/19 08:12:43.505,1,,21306,2,16401591,0,1,T4-744DBD2A4C20,1742371963505,,,,,,,-58,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371966508,2025/03/19 08:12:46.508,1,,21307,1,16401591,0,1,T4-744DBD2A4C34,1742371966508,,-77,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371969516,2025/03/19 08:12:49.516,1,,21308,1,16401591,0,1,T4-744DBD2A4C20,1742371969516,,,,,,,-60,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371975527,2025/03/19 08:12:55.527,1,,21310,2,16401591,0,1,T4-744DBD2A4C20,1742371975527,,,,,,,-61,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371984541,2025/03/19 08:13:04.541,1,,21313,3,16401591,0,1,T4-744DBD2A4C34,1742371984541,,-77,,,,,-57,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371990554,2025/03/19 08:13:10.554,1,,21315,2,16401591,0,1,T4-744DBD2A4C20,1742371990554,,,,,,,-62,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371993558,2025/03/19 08:13:13.558,1,,21316,1,16401591,0,1,T4-744DBD2A4C34,1742371993558,,-77,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742371999569,2025/03/19 08:13:19.569,1,,21318,2,16401591,0,1,T4-744DBD2A4C34,1742371999569,,-76,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372002579,2025/03/19 08:13:22.579,1,,21319,1,16401591,0,1,T4-744DBD2A4C20,1742372002579,,,,,,,-59,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372005579,2025/03/19 08:13:25.579,1,,21320,1,16401591,0,1,T4-744DBD2A4C34,1742372005579,,-76,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372011590,2025/03/19 08:13:31.590,1,,21322,2,16401713,122,1,T4-744DBD2A4C34,1742372011590,,-74,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372029624,2025/03/19 08:13:49.624,1,,21328,6,16402258,545,1,T4-744DBD2A4C20,1742372029624,,,,,,,-57,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372032627,2025/03/19 08:13:52.627,1,,21329,1,16402634,376,5,T4-744DBD2A4C34,1742372032627,,-77,,,,,-49,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372035632,2025/03/19 08:13:55.632,1,,21330,1,16402996,362,5,T4-744DBD2A4C20,1742372035632,,-65,,,,,-48,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372043197,2025/03/19 08:14:03.197,1,,21332,2,16403398,402,5,T4-744DBD2A4C20,1742372043197,,-68,,-80,,,-50,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372044642,2025/03/19 08:14:04.642,1,,21333,1,16403636,238,5,T4-744DBD2A4C20,1742372044642,,-66,,,,,-58,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372050650,2025/03/19 08:14:10.650,1,,21335,2,16403890,254,5,T4-744DBD2A4C34,1742372050650,,-68,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372053652,2025/03/19 08:14:13.652,1,,21336,1,16403890,0,4,T4-744DBD2A4C34,1742372053652,,-66,,,,,-52,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372061219,2025/03/19 08:14:21.219,1,,21338,2,16404587,697,5,T4-744DBD2A4C20,1742372061219,,,,,,,-65,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372062664,2025/03/19 08:14:22.664,1,,21339,1,16404912,325,5,T4-744DBD2A4C20,1742372062664,,,,,,,-63,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372070227,2025/03/19 08:14:30.227,1,,21341,2,16404923,11,1,T4-744DBD2A4C34,1742372070227,,-79,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372071680,2025/03/19 08:14:31.680,1,,21342,1,16404923,0,1,T4-744DBD2A4C20,1742372071680,,,,,,,-54,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372077687,2025/03/19 08:14:37.687,1,,21344,2,16405128,205,2,T4-744DBD2A4C34,1742372077687,,-71,,,,,-57,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372086700,2025/03/19 08:14:46.700,1,,21347,3,16405192,64,1,T4-744DBD2A4C34,1742372086700,,-76,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372091263,2025/03/19 08:14:51.263,1,,21348,1,16405240,48,1,T4-744DBD2A4C34,1742372091263,,-73,,,,,-54,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372097270,2025/03/19 08:14:57.270,1,,21350,2,16405314,74,2,T4-744DBD2A4C34,1742372097270,,-72,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372098712,2025/03/19 08:14:58.712,1,,21351,1,16405574,260,3,T4-744DBD2A4C34,1742372098712,,-75,,,,,-57,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372104722,2025/03/19 08:15:04.722,1,,21353,2,16405903,329,5,T4-744DBD2A4C20,1742372104722,,,,,,,-62,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372107725,2025/03/19 08:15:07.725,1,,21354,1,16405903,0,2,T4-744DBD2A4C34,1742372107725,,-71,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372116742,2025/03/19 08:15:16.742,1,,21357,3,16405903,0,1,T4-744DBD2A4C20,1742372116742,,,,,,,-53,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372122752,2025/03/19 08:15:22.752,1,,21359,2,16406159,256,1,T4-744DBD2A4C20,1742372122752,,-73,,,,,-55,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372125756,2025/03/19 08:15:25.756,1,,21360,1,16406293,134,5,T4-744DBD2A4C20,1742372125756,,-80,,,,,-57,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372130317,2025/03/19 08:15:30.317,1,,21361,1,16406335,42,2,T4-744DBD2A4C20,1742372130317,,,,,,,-66,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372133323,2025/03/19 08:15:33.323,1,,21362,1,16406399,64,4,T4-744DBD2A4C34,1742372133323,,-77,,,,,-64,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372134766,2025/03/19 08:15:34.766,1,,21363,1,16406546,147,3,T4-744DBD2A4C34,1742372134766,,-70,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372137774,2025/03/19 08:15:37.774,1,,21364,1,16406586,40,5,T4-744DBD2A4C20,1742372137774,,,,,,,-53,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372140774,2025/03/19 08:15:40.774,1,,21365,1,16406650,64,2,T4-744DBD2A4C34,1742372140774,,-76,,,,,-64,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372145332,2025/03/19 08:15:45.332,1,,21366,1,16406650,0,4,T4-744DBD2A4C34,1742372145332,,-78,,,,,-62,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372149793,2025/03/19 08:15:49.793,1,,21368,2,16406650,0,1,T4-744DBD2A4C20,1742372149793,,,,,,,-62,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372152797,2025/03/19 08:15:52.797,1,,21369,1,16406650,0,1,T4-744DBD2A4C34,1742372152797,,-78,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372155803,2025/03/19 08:15:55.803,1,,21370,1,16406650,0,1,T4-744DBD2A4C34,1742372155803,,-79,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372161814,2025/03/19 08:16:01.814,1,,21372,2,16406739,89,1,T4-744DBD2A4C34,1742372161814,,-73,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372164821,2025/03/19 08:16:04.821,1,,21373,1,16406786,47,3,T4-744DBD2A4C20,1742372164821,,-71,,,,,-69,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372167823,2025/03/19 08:16:07.823,1,,21374,1,16406819,33,5,T4-744DBD2A4C20,1742372167823,,-72,,,,,-52,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372170827,2025/03/19 08:16:10.827,1,,21375,1,16406819,0,3,T4-744DBD2A4C20,1742372170827,,,,,,,-52,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372173830,2025/03/19 08:16:13.830,1,,21376,1,16406901,82,1,T4-744DBD2A4C34,1742372173830,,-66,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372176838,2025/03/19 08:16:16.838,1,,21377,1,16406941,40,4,T4-744DBD2A4C20,1742372176838,,-65,,,,,-57,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372179840,2025/03/19 08:16:19.840,1,,21378,1,16406941,0,4,T4-744DBD2A4C20,1742372179840,,-68,,,,,-60,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372182842,2025/03/19 08:16:22.842,1,,21379,1,16406992,51,1,T4-744DBD2A4C34,1742372182842,,-68,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372185850,2025/03/19 08:16:25.850,1,,21380,1,16407006,14,3,T4-744DBD2A4C20,1742372185850,,-68,,,,,-64,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372188851,2025/03/19 08:16:28.851,1,,21381,1,16407027,21,3,T4-744DBD2A4C34,1742372188851,,-69,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372191854,2025/03/19 08:16:31.854,1,,21382,1,16407066,39,3,T4-744DBD2A4C34,1742372191854,,-66,,,,,-68,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372194861,2025/03/19 08:16:34.861,1,,21383,1,16407078,12,4,T4-744DBD2A4C34,1742372194861,,-69,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372197863,2025/03/19 08:16:37.863,1,,21384,1,16407078,0,2,T4-744DBD2A4C20,1742372197863,,,,,,,-68,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372205425,2025/03/19 08:16:45.425,1,,21386,2,16407092,14,1,T4-744DBD2A4C34,1742372205425,,-69,,,,,-61,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372206874,2025/03/19 08:16:46.874,1,,21387,1,16407137,45,1,T4-744DBD2A4C34,1742372206874,,-70,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372211441,2025/03/19 08:16:51.441,1,,21388,1,16407144,7,4,T4-744DBD2A4C20,1742372211441,,-68,,,,,-60,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372212883,2025/03/19 08:16:52.883,1,,21389,1,16407144,0,1,T4-744DBD2A4C20,1742372212883,,-70,,,,,-61,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372215887,2025/03/19 08:16:55.887,1,,21390,1,16407144,0,1,T4-744DBD2A4C34,1742372215887,,-71,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372218892,2025/03/19 08:16:58.892,1,,21391,1,16407186,42,1,T4-744DBD2A4C34,1742372218892,,-67,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372223456,2025/03/19 08:17:03.456,1,,21392,1,16407243,57,5,T4-744DBD2A4C20,1742372223456,,-71,,,,,-66,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372224902,2025/03/19 08:17:04.902,1,,21393,1,16407259,16,5,T4-744DBD2A4C20,1742372224902,,-68,,,,,-62,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372229462,2025/03/19 08:17:09.462,1,,21394,1,16407259,0,2,T4-744DBD2A4C20,1742372229462,,-72,,,,,-62,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372233914,2025/03/19 08:17:13.914,1,,21396,2,16407353,94,5,T4-744DBD2A4C20,1742372233914,,-70,,,,,-75,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372236917,2025/03/19 08:17:16.917,1,,21397,1,16407353,0,2,T4-744DBD2A4C34,1742372236917,,-66,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372239924,2025/03/19 08:17:19.924,1,,21398,1,16407353,0,1,T4-744DBD2A4C20,1742372239924,,,,,,,-65,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372247481,2025/03/19 08:17:27.481,1,,21400,2,16407478,125,3,T4-744DBD2A4C34,1742372247481,,-69,,,,,-51,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372248934,2025/03/19 08:17:28.934,1,,21401,1,16407608,130,5,T4-744DBD2A4C34,1742372248934,,-74,-82,-79,,,-40,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372253495,2025/03/19 08:17:33.495,1,,21402,1,16407757,149,5,T4-744DBD2A4C34,1742372253495,,-73,,,,,-34,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372254941,2025/03/19 08:17:34.941,1,,21403,1,16407806,49,5,T4-744DBD2A4C34,1742372254941,,-76,,-74,,,-34,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372259500,2025/03/19 08:17:39.500,1,,21404,1,16407826,20,5,T4-744DBD2A4C34,1742372259500,,-77,,-74,,,-34,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372260931,2025/03/19 08:17:40.931,1,,21405,1,16407826,0,3,T4-744DBD2A4C0C,1742372260931,,,,-75,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372263952,2025/03/19 08:17:43.952,1,,21406,1,16407826,0,1,T4-744DBD2A4C34,1742372263952,,-80,,,,,-32,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372266958,2025/03/19 08:17:46.958,1,,21407,1,16407826,0,1,T4-744DBD2A4C34,1742372266958,,-68,,-75,,,-32,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372269963,2025/03/19 08:17:49.963,1,,21408,1,16407826,0,1,T4-744DBD2A4C34,1742372269963,,-75,,,,,,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372272971,2025/03/19 08:17:52.971,1,,21409,1,16407841,15,1,T4-744DBD2A4C20,1742372272971,,,,-79,,,-33,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372277525,2025/03/19 08:17:57.525,1,,21410,1,16407841,0,2,T4-744DBD2A4C20,1742372277525,,,,,,,-30,,,
f1c+84864183@careactive.ai,g3mr-samson:TPU,80:6F:B0:7B:93:0E,1742372281983,2025/03/19 08:18:01.983,1,,21412,2,16407841,0,1,T4-744DBD2A4C34,1742372281983,,-73,,,,,,,,
